time,open,high,low,close
2025-07-11T14:54:00+05:30,685.3,685.35,685.15,685.3
2025-07-11T14:55:00+05:30,685.25,685.25,685,685.2
2025-07-11T14:56:00+05:30,685,685.2,685,685.05
2025-07-11T14:57:00+05:30,685.1,685.1,685,685.05
2025-07-11T14:58:00+05:30,685,685.2,685,685.05
2025-07-11T14:59:00+05:30,685.2,685.2,685,685.2
2025-07-11T15:00:00+05:30,685.2,685.3,684.5,684.5
2025-07-11T15:01:00+05:30,684.55,684.75,684.3,684.7
2025-07-11T15:02:00+05:30,684.65,684.7,683.75,683.8
2025-07-11T15:03:00+05:30,683.95,684.1,682.1,682.6
2025-07-11T15:04:00+05:30,682.6,682.65,682.3,682.45
2025-07-11T15:05:00+05:30,682.5,682.95,682.35,682.9
2025-07-11T15:06:00+05:30,682.8,683.05,682.7,683
2025-07-11T15:07:00+05:30,683,684.15,682.8,684.15
2025-07-11T15:08:00+05:30,684.1,684.2,683,683.45
2025-07-11T15:09:00+05:30,683.6,683.7,683.05,683.1
2025-07-11T15:10:00+05:30,683.2,683.4,682.9,683.1
2025-07-11T15:11:00+05:30,682.9,683.1,682.55,682.7
2025-07-11T15:12:00+05:30,682.6,682.8,682.25,682.6
2025-07-11T15:13:00+05:30,682.6,682.85,682.4,682.6
2025-07-11T15:14:00+05:30,682.9,682.9,682.2,682.35
2025-07-11T15:15:00+05:30,682.2,682.5,682,682.2
2025-07-11T15:16:00+05:30,682,682.15,681.55,681.8
2025-07-11T15:17:00+05:30,682,682,681.8,681.9
2025-07-11T15:18:00+05:30,681.9,681.95,681.15,681.2
2025-07-11T15:19:00+05:30,681.45,681.45,680.95,681
2025-07-11T15:20:00+05:30,681.1,681.25,680.2,680.5
2025-07-11T15:21:00+05:30,680.5,680.75,680.35,680.7
2025-07-11T15:22:00+05:30,680.8,680.9,680.5,680.55
2025-07-11T15:23:00+05:30,680.55,680.6,680.15,680.4
2025-07-11T15:24:00+05:30,680.5,680.5,680,680.1
2025-07-11T15:25:00+05:30,680.1,680.2,680,680.05
2025-07-11T15:26:00+05:30,680.05,680.05,678.85,679.2
2025-07-11T15:27:00+05:30,679.15,679.35,679,679.3
2025-07-11T15:28:00+05:30,679.3,679.65,679.1,679.55
2025-07-11T15:29:00+05:30,679.6,679.6,677.05,679
